age,qx
30,0.0001
31,0.0003
32,0.0004
33,0.0005
34,0.0006
35,0.0008
36,0.0008
37,0.0009
38,0.001
39,0.0011
40,0.0015
41,0.002
42,0.0025
43,0.003
44,0.0035
45,0.004
46,0.0045
47,0.005
48,0.0057
49,0.0064
50,0.0073
51,0.0083
52,0.0094
53,0.0108
54,0.0124
55,0.014
56,0.0158
57,0.0178
58,0.0199
59,0.0222
60,0.0248
61,0.0292
62,0.0345
63,0.034
64,0.03
65,0.03
66,1.0
