age,qx
0,0.012426023222106014
1,0.0008605361279405021
2,0.0005702737524236732
3,0.00044146614773653655
4,0.00036654505535953984
5,0.0003175019526210635
6,0.0002837395574872221
7,0.00026067200794099876
8,0.00024653272779956903
9,0.00024136967032900453
10,0.00024687763396035194
11,0.00026672208752209694
12,0.0003073262599550231
13,0.0003792581529703919
14,0.0004995060953072565
15,0.0009863461138840967
16,0.0012604853624054557
17,0.0015093318884349968
18,0.0017124993421290505
19,0.0018757189871349954
20,0.0020391216336911972
21,0.0021971369849172655
22,0.0023004128395271006
23,0.0023342789813799738
24,0.0023166013909860983
25,0.0022754651286485306
26,0.002240440291481628
27,0.0022212227060520494
28,0.0022323512282007266
29,0.002267991182062092
30,0.002309049659299779
31,0.002347814031763564
32,0.0023963563608339917
33,0.0024556724683487737
34,0.0025267293534249995
35,0.0026117231667218414
36,0.002710701969367654
37,0.002822476697379615
38,0.002947311227043137
39,0.0030878087588883914
40,0.0032459602129300876
41,0.0034263512832573896
42,0.0036336757906424103
43,0.0038714373551817375
44,0.004139205874528039
45,0.004433297974428248
46,0.004753571647041093
47,0.005104634597705712
48,0.005488209228434513
49,0.0059048280185138935
50,0.006354198021583333
51,0.006837052600551125
52,0.00735567261133783
53,0.00791170489386821
54,0.008506834980964103
55,0.009151044397846227
56,0.009840385221539112
57,0.010562477474484211
58,0.01131437246197084
59,0.012108861152183114
60,0.012965451997266954
61,0.013904019070916852
62,0.014935132043666397
63,0.01607421491053547
64,0.01732991883155196
65,0.01867505966191972
66,0.020143199931261426
67,0.021814954130904875
68,0.023735901659196815
69,0.025895201245517183
70,0.02822958069055192
71,0.030728008663782985
72,0.03345856471930517
73,0.036447782258105486
74,0.03970412764741452
75,0.04321172761772806
76,0.046986925447171764
77,0.05108855389625717
78,0.05555842361825848
79,0.06042304164083311
80,0.06470706309929444
81,0.06924446504074748
82,0.07407062633131804
83,0.07922695910962038
84,0.08476230013215356
85,0.09073469489506217
86,0.09721370922462796
87,0.10428345765146528
88,0.1120466183286192
89,0.12062982454079277
90,0.13019100561653682
91,0.14092953244162967
92,0.1531004666894521
93,0.1670349229513056
94,0.18316970766290266
95,0.20209130277110646
96,0.22460242516151596
97,0.2518246071021929
98,0.2853584508185812
99,0.32753411313171366
100,0.38178914434359323
101,0.45315600309705373
102,0.5484747904331251
103,0.6742337937959108
104,0.8243819874578976
105,0.9515468430422775
106,0.996961101062285
107,0.9999901789808466
108,0.9999999999032358
109,1.0
