age,qx
0,0.0232951829850518
1,0.00229121577429579
2,0.00118788523458583
3,0.00077836889412097
4,0.000567656924337529
5,0.000441647243652654
6,0.000360110200816805
7,0.000305742912504531
8,0.000270577111362871
9,0.000251446369483614
10,0.000248437381857717
11,0.00026465746333667
12,0.000306856673026091
13,0.000386896412111926
14,0.000524326337616263
15,0.000743404754889701
16,0.000916970458258404
17,0.00107975857288369
18,0.00122025624215039
19,0.00134134343917141
20,0.00146532071987568
21,0.00158842707079673
22,0.0016823498685537
23,0.00173848840202712
24,0.00176706095818302
25,0.00178557673591015
26,0.00180981011276266
27,0.00184252836126922
28,0.00189096304359453
29,0.00195325438373746
30,0.00202140366911578
31,0.00209294016970683
32,0.00217448349914206
33,0.00226743804324214
34,0.00237276047856668
35,0.00249051222278577
36,0.00262212803911324
37,0.00277017199279655
38,0.00293627024326738
39,0.00312094613162491
40,0.00332208552260883
41,0.00354167149202642
42,0.00378488947996815
43,0.00405411329759491
44,0.00434818074363026
45,0.00467140493186281
46,0.00501643470318736
47,0.00537121451516699
48,0.00573077468343735
49,0.00610472598905462
50,0.00650105206556419
51,0.00694009816884559
52,0.00744058483647359
53,0.00801646162319964
54,0.00866078287538695
55,0.00936093454086611
56,0.0101015596475434
57,0.0108794864434422
58,0.01168949720298
59,0.0125422594764347
60,0.0134612461300619
61,0.0144596402449708
62,0.0155342381909046
63,0.0166932085921434
64,0.0179490313196575
65,0.0192806972555144
66,0.020731349975281
67,0.0223860948118344
68,0.0242955787898482
69,0.0264434916003744
70,0.0287662557854356
71,0.0312344388863548
72,0.0338917483474174
73,0.0367462456689923
74,0.0398117498895966
75,0.0430969790416934
76,0.046629406658316
77,0.0504499069409818
78,0.0545963981639235
79,0.0590912695092757
80,1.0
